image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG2130cc16ca0.jpg,{'<CAPTION>': 'A little girl sitting at a desk with a pencil in her hand.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a blackboard, holding a pencil in her hand and writing in a book. On the desk there are books and a bag, and in the background there are chairs and a wall. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a blackboard in a classroom. She is wearing a blue school uniform with a white collar and a white vest. She has a pencil in her hand and is smiling at the camera. On the desk, there is a book, a blue pencil case, and a few other school supplies. The girl appears to be focused on her work. The blackboard behind her has some text written on it, but it is not clear what it says.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1221648083.jpg,{'<CAPTION>': 'A young girl sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with a laptop and a notebook open in front of her. She is wearing a yellow dress and has a white headband on her head. On the desk there is a pen stand with colored pencils, a book, and a laptop. In the background there is another table with a plant on it and a window.'}",{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with a laptop and a notebook in front of her. She is wearing a yellow polka-dot shirt and has a white headband on her head. The girl is holding a pen and appears to be writing in the notebook. There are several colored pencils in a holder on the desk next to the laptop. The background shows a window with white curtains and a plant in the corner. The overall mood of the image is focused and determined.'}
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211283200505.jpg,{'<CAPTION>': 'A little girl sitting at a table writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a table, writing in a notebook with a pen in her hand. On the table in front of her is a book and a glass of water, and in the background there is a sofa with pillows. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a wooden table and writing in a notebook. She is wearing a grey t-shirt and has shoulder-length dark hair. The girl is holding a pen and appears to be focused on her work. There is a glass of water on the table next to her. The background is blurred, but it seems like she is in a living room or study area.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211140884232.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing in a book with a pen in his hand. On the desk there is a lamp and a few other objects, and in the background there are window blinds and a wall. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk and writing in a notebook. He is wearing a blue hoodie with the word ""Fisher"" written on it in red letters. The boy is holding a pen and appears to be focused on his work. On the desk, there is a lamp and a few other items. The background is blurred, but it seems like the boy is in a room with a window and blinds. The overall mood of the image is one of concentration and focus.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1066562578.jpg,{'<CAPTION>': 'A little girl sitting at a desk with a pencil in her hand.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a desk with a pencil in her hand, wearing a white and blue dress. On the desk in front of her are several books, and the background is slightly blurred.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl sitting at a desk in a classroom. She is wearing a blue and white school uniform with a pink flower in her hair. The girl is holding a green pencil and appears to be writing or drawing in a notebook. She has a serious expression on her face and is looking directly at the camera. The background is blurred, but it seems like she is focused on her work. There are books and other school supplies scattered around the desk.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1444328394.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing in a notebook with a pen. On the desk there are books, a bag, and other objects, and a light is illuminating the scene. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk and writing in a notebook. He is wearing a pink and green striped shirt and has short dark hair. The desk is cluttered with books, a lamp, and a green backpack. The boy is focused on his work and appears to be engrossed in his writing. The background is blurred, but it seems like he is in a classroom or study area.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1381659188.jpg,{'<CAPTION>': 'A little girl sitting at a table writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a table with a pencil in her hand, writing on a piece of paper. On the table there are papers, pens, and a bag, and in the background there is a sofa and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a table and writing on a piece of paper. She is wearing a white long-sleeved shirt with a butterfly design on it. The girl has her hair tied up in a ponytail and is holding a blue pen in her right hand. On the table in front of her, there are several colored pencils and a blue pencil case. The background is blurred, but it appears to be a living room with a couch and a bookshelf.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N2154916117.jpg,{'<CAPTION>': 'A young woman sitting at a table playing a guitar.'},"{'<DETAILED_CAPTION>': 'The image shows a teenage girl sitting at a desk, playing an acoustic guitar and writing in a notebook. On the desk there is a book and other objects, and in the background there are windows with curtains and a pot with a plant. Through the windows, we can see trees outside.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young woman sitting at a desk with a guitar in front of her. She is holding the guitar with both hands and appears to be focused on writing in a notebook. The woman has her hair tied up in a bun and is wearing a tank top. There is a window in the background with a view of trees outside. On the desk, there is a plant and a yellow cup of coffee. The overall mood of the image is peaceful and contemplative.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1317423516.jpg,{'<CAPTION>': 'A little girl wearing glasses writing in a notebook on the floor.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl wearing glasses, sitting at a table with a book open in front of her. She is writing in the book with a pencil, and there are various objects scattered around her. In the background, there is a tent, decorative flags, and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 6-7 years old, sitting at a table and writing in a notebook. She is wearing a pink sweater and glasses and has a big smile on her face. The notebook is open and she is holding a pencil in her right hand. There are several colored pencils scattered around the table, including pink, blue, green, and yellow. In the background, there is a yellow teepee and a string of colorful pennants hanging from the ceiling. The overall mood of the image is cheerful and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1338674798.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing on a piece of paper with a pen. On the desk there is an alarm clock, a lamp, and other objects. To the right of the desk is a board attached to the wall, and in the background there are lights and a door.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a blue t-shirt and is focused on writing on a piece of paper with a pen. On the desk, there is a laptop, a clock, and a desk lamp. The background is blurred, but it appears to be a dimly lit room with wooden walls and a window. The boy seems to be deep in thought as he writes.'}"
